ObsID,InterviewerNumber,ObsDate,Langue,RspID,AnneeNaissance,Age,sex,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ADM3_CODE,ADM3_NAME,HoHSex,EduHoH,Nbre_membre,Nbre_enfant,OccupHoH,Television,house,roof,ToiletType,Water,Staples,Pulses,Dairy,Meat,Veg,Fruits,Fats,Sugars,Calcul_FCS,Niveau,Approv,LessExpensiveFood,BorrowOrHelp,ReduceNumMeals,RestrictConsumption,LimitPortionSize,Calcul_CSI,Score_CSI,ImpRicekg_raw,LocalRiceKG_raw,NiebeKG_raw,PalmOil1L_raw,Meat_price_raw,buyhowoften,buyhowoften_oil,FreeResponse,ImpRicekg_cln,LocalRiceKG_cln,NiebeKG_cln,Meat_price_cln,PalmOil1L_cln,rCSI,FCS,FCG
9526,1,14-12-2017 20:09:38,Poular,39046E2221D,1969,48,M,GN06,Labe,GN0604,Mali,GIN060403,Dougountouny,M,Alphabetise,11,8,Profession liberale,Non,Case,Paille,Latrineapuit,Puit ordinaire,7,2,0,1,4,0,0,0,28,Limite,Marche/Boutique,3,5,2,2,2,23,Phase 3,5500,6000,10000,10000,25000,3/semaine,3/semaine,"nous ne msangeons pas a notre fain à cause du manque de moyens ;et les prix  sont trop chers au marché.
",5500,6000,10000,25000,10000,23,28,2
9527,7,14-12-2017 20:06:54,Malinke,48787Z6321D,1952,65,F,GN04,Kankan,GN0403,Kouroussa,GIN040311,Kouroussa Centre,F,Primaire,22,7,Personnel de sante,Oui,Maison en banco,Tole,Latrineapuit,Forage,7,4,0,7,0,0,7,0,57.5,Acceptable,Marche/Boutique,0,1,0,0,0,2,Phase 1,7000,6000,7000,11000,27000,1/mois,3/semaine,la vie est chère ici les prix sont instables et chèrs,7000,6000,7000,27000,11000,2,57.5,3
9528,2,14-12-2017 20:02:43,Francais,65959J2821A,1978,39,M,GN05,Kindia,GN0105,Fria,GIN010503,Fria centre,M,Secondaire,22,12,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,0,0,7,3,5,7,1,54,Acceptable,Marche/Boutique,3,7,7,0,0,24,Phase 3,5000,6500,7000,20000,30000,7/semaine,2/semaine,la situation alimentaire n'est pas facile dans ma localité la population souffre beaucoup.,5000,6500,7000,30000,20000,24,54,3
9529,8,14-12-2017 20:02:00,Francais,77693O0221B,1983,34,M,GN05,Kindia,GN0503,Forecariah,GIN050305,Kaback,M,Secondaire,7,3,Agriculture,Non,Maison en dur,Tole,Latrineapuit,Forage,7,2,0,5,0,0,7,0,43.5,Acceptable,Marche/Boutique,2,3,1,0,0,9,Phase 2,5000,5500,12000,12000,27000,7/semaine,7/semaine,les prix des denrées alimentaire dans sa localité sont très chers,5000,5500,12000,27000,12000,9,43.5,3
9530,1,14-12-2017 19:59:46,Poular,61156X2221D,1983,34,M,GN06,Labe,GN0601,Koubia,GIN060103,Koubia centre,M,Superieur,5,3,Sans emploi,Non,Maison en banco,Tole,Latrineabeton,Forage,7,4,0,1,2,2,3,0,35.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,6500,10000,10000,25000,1/mois,1/mois,les prix des aliments augmentent tous les jours au marché et tout est chers .,5500,6500,10000,25000,10000,0,35.5,3
9531,4,14-12-2017 19:53:55,Francais,03073E8521D,1993,24,F,GN06,Labe,GN0602,Labe,GIN060209,Labe Centre,M,Superieur,7,3,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,0,7,7,0,7,7,7,84,Acceptable,Marche/Boutique,2,0,2,2,1,11,Phase 2,5000,6000,8000,11000,30000,1/mois,7/semaine,La situation est difficile car les prix des denrées sont chèrs au marché,5000,6000,8000,30000,11000,11,84,3
9532,8,14-12-2017 19:51:34,Francais,25343G0221D,1992,25,M,GN02,Conakry,GN0201,Conakry,GIN020104,Matoto,M,Superieur,15,4,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,0,0,3,1,2,7,0,32.5,Limite,Marche/Boutique,0,0,0,0,0,0,Phase 1,5000,5500,12000,12500,27000,1/mois,1/mois,actuellement dans leur localité tout va bien malgré la conjoncture,5000,5500,12000,27000,12500,0,32.5,2
9533,2,14-12-2017 19:50:47,Francais,38508D1821A,1969,48,M,GN01,Boke,GN0101,Boffa,GIN010101,Boffa Centre,M,Secondaire,13,4,Profession liberale,Non,Maison en dur,Tole,Latrineabeton,Forage,7,2,3,7,2,4,7,0,69.5,Acceptable,Marche/Boutique,1,0,2,3,1,13,Phase 2,5000,6500,4000,8000,28000,4/semaine,7/semaine,la situation dans ma localité est favorable car nous nous trouvons dans une région où la pêche est beaucoup développée et il y a plusieurs terres cultivables qui aident la population aussi.,5000,6500,4000,28000,8000,13,69.5,3
9534,1,14-12-2017 19:47:16,Poular,47696U2221B,1976,41,F,GN06,Labe,GN0602,Labe,GIN060209,Labe Centre,M,Alphabetise,8,3,Commercant,Non,Maison en dur,Tole,Latrineabeton,Forage,7,4,0,1,0,0,3,3,33,Limite,Marche/Boutique,2,1,2,0,0,6,Phase 2,5500,6000,10000,10000,25000,1/semaine,1/semaine,"les prix des denrées .sont exhorbitant dans les marches  hebdomadaires
",5500,6000,10000,25000,10000,6,33,2
9535,7,14-12-2017 19:46:13,Malinke,14691U5321C,1984,33,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,16,13,Fonctionnaire,Non,Pas de reponse,Tole,Latrineabeton,Forage,7,5,0,7,2,2,7,0,64.5,Acceptable,Marche/Boutique,0,2,1,0,0,5,Phase 2,7000,6000,7000,11000,30000,2/mois,3/semaine,Cette année c'est vraiment difficile les prix sont chèrs sur le marché,7000,6000,7000,30000,11000,5,64.5,3
9536,4,14-12-2017 19:42:50,Kissi,71068V6521A,1996,21,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,F,Alphabetise,9,5,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Puit ameliore,7,0,0,7,3,0,7,0,48.5,Acceptable,Marche/Boutique,1,0,0,0,1,2,Phase 1,5000,6000,8000,10000,30000,1/mois,1/mois,malgré la chèrté de la vie on s'en sort,5000,6000,8000,30000,10000,2,48.5,3
9537,1,14-12-2017 19:37:15,Poular,67417A2221C,1986,31,F,GN06,Labe,GN0604,Mali,GIN060413,Yimbering,M,Aucun,4,2,Commercant,Non,Maison en dur,Tole,Latrineapuit,Robinet,7,1,3,2,0,0,4,0,39,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,6000,10000,12000,25000,1/mois,1/mois,nous consommons ce que nous cultuvons tout va bien pour le moment.,5500,6000,10000,25000,12000,0,39,3
9538,5,14-12-2017 19:35:22,Soussou,79210I0221A,1970,47,M,GN05,Kindia,GN0501,Coyah,GIN050101,Coyah centre,M,Superieur,25,19,Agriculture,Oui,Case,Paille,Latrineabeton,Robinet,7,1,0,7,1,1,7,1,51,Acceptable,Marche/Boutique,6,1,4,2,7,25,Phase 3,5000,6000,15000,10000,35000,1/mois,7/semaine,"le prix des denrées alimentaire est très exorbitant dans sa localité
demande de l'aide afin d'avoir un forage dans l'heure localité",5000,6000,15000,35000,10000,25,51,3
9539,7,14-12-2017 19:34:01,Malinke,51227I3321B,1977,40,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,F,Aucun,8,5,Agriculture,Non,Case,Paille,Latrineabeton,Forage,7,3,0,7,4,4,7,3,64,Acceptable,Propre production/jardins,2,0,0,0,0,2,Phase 1,7000,6000,7000,11000,25000,7/semaine,3/semaine,Nous remercions Dieu pour le moment tout va bien dans notre préfecture en matière de nouriture,7000,6000,7000,25000,11000,2,64,3
9540,5,14-12-2017 19:23:57,Soussou,12578R9121B,1930,87,F,GN05,Kindia,GN0503,Forecariah,GIN050309,Moussayah,M,Superieur,15,4,Personnel de sante,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,0,7,7,0,7,7,7,84,Acceptable,Marche/Boutique,6,7,3,0,0,23,Phase 3,5000,4000,5000,12000,27000,1/mois,1/mois,"le prix des denrées alimentaire est très exorbitant dans sa localité; 
",5000,4000,5000,27000,12000,23,84,3
9541,7,14-12-2017 19:21:12,Malinke,46248T2321B,1972,45,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Aucun,20,9,Agriculture,Non,Maison en banco,Tole,Latrineabeton,Forage,7,2,0,7,4,1,3,0,54.5,Acceptable,Marche/Boutique,0,0,7,4,2,21,Phase 3,7000,6000,7000,10000,25000,7/semaine,3/semaine,"Nous avons des complication des cette année à cause du manque de pluie , car nous n'avons pas fait de bonnes récoltes",7000,6000,7000,25000,10000,21,54.5,3
9542,8,14-12-2017 19:20:57,Poular,55547K2221C,1963,54,M,GN06,Labe,GN0602,Labe,GIN060212,Sannou,M,Primaire,6,4,Profession liberale,Non,Case,Paille,Latrineapuit,Source,5,1,0,1,1,5,7,0,26.5,Limite,Propre production/jardins,3,0,2,3,3,17,Phase 2,6500,7000,30000,10000,28000,2/semaine,2/semaine,les denrées sont moins chères quelques fois dans ma localité,6500,7000,30000,28000,10000,17,26.5,2
9543,2,14-12-2017 19:17:55,Francais,42096U9221A,1957,60,M,GN01,Boke,GN0104,Koundara,GIN010405,Sareboido,M,Primaire,16,14,Ouvrier,Non,Maison en banco,Paille,Latrineabeton,Forage,7,5,0,7,2,3,7,7,69,Acceptable,Propre production/jardins,1,0,7,7,0,29,Phase 3,5400,6500,12000,14000,25000,1/mois,1/semaine,la situation alimentaire n'est pas facile dans ma localité car difficilement la population ici arrive à trouver la nourriture journalière,5400,6500,12000,25000,14000,29,69,3
9544,4,14-12-2017 19:16:53,Francais,69540K2521A,1998,19,F,GN08,N'Zerekore,GN0804,Macenta,GIN080405,Fassankoni,F,Aucun,6,4,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Forage,7,3,0,0,3,2,4,0,30,Limite,Marche/Boutique,2,0,0,0,0,2,Phase 1,5000,5500,7500,11000,25000,7/semaine,7/semaine,La situation est dure a cause du faite que le marché est distant,5000,5500,7500,25000,11000,2,30,2
9545,5,14-12-2017 19:10:46,Francais,50862Y9121A,1982,35,M,GN05,Kindia,GN0505,Telimele,GIN050514,Thionthian,M,Superieur,5,3,Personnel de sante,Non,Maison en dur,Tole,Latrineabeton,Source,7,1,0,7,1,7,0,1,53.5,Acceptable,Marche/Boutique,7,6,3,4,7,41,Phase 3,5500,5000,12000,12000,24000,7/semaine,7/semaine,"le prix des denrées alimentaire est très exorbitant dans sa localité et demande de l'aide a fin d'avoir un forage dans leur localité
",5500,5000,12000,24000,12000,41,53.5,3
9546,7,14-12-2017 19:06:11,Malinke,90512R2321D,1990,27,M,GN04,Kankan,GN0405,Siguiri,GIN040507,Naboun,M,Aucun,31,9,Agriculture,Non,Case,Paille,Latrineapuit,Forage,7,7,6,0,3,3,4,3,68.5,Acceptable,Propre production/jardins,2,1,0,0,3,7,Phase 2,7000,6000,7000,11000,25000,2/mois,1/semaine,cette année cest vraiment dure avec nous car nos cultures n'ont pas fait fruit c'est  vraiment compliqué avec nous cette fois,7000,6000,7000,25000,11000,7,68.5,3
9547,8,14-12-2017 19:04:07,Francais,27542R9221D,1960,57,M,GN01,Boke,GN0101,Boffa,GIN010108,Tougnifily,M,Secondaire,15,13,Autre: imam,Non,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,0,0,7,0,0,7,0,45.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5000,6500,4000,8000,30000,7/semaine,7/semaine,la vie est chère et les prix varient en fonction de la récolte,5000,6500,4000,30000,8000,0,45.5,3
9548,1,14-12-2017 19:01:31,Poular,65728D2221C,1952,65,M,GN06,Labe,GN0604,Mali,GIN060402,Donghol Sigon,M,Primaire,16,4,Agriculture,Non,Maison en banco,Tole,Latrineapuit,Forage,7,3,0,2,2,7,4,1,42.5,Acceptable,Marche/Boutique,3,2,0,0,0,7,Phase 2,5000,6000,10000,12000,25000,1/mois,1/semaine,nous consommons se que nous cultivons pour le moment tout va bien .,5000,6000,10000,25000,12000,7,42.5,3
9549,5,14-12-2017 18:55:41,Francais,18380E9121A,1986,31,M,GN05,Kindia,GN0505,Telimele,GIN050502,Daramagnaky,F,Superieur,11,6,Personnel de sante,Oui,Maison en dur,Tole,Latrineapuit,Source,7,2,0,7,1,7,2,1,57.5,Acceptable,Marche/Boutique,6,7,4,6,7,49,Phase 3,5000,5500,6000,12000,25000,1/mois,5/semaine,"le prix des denrées alimentaire est très exorbitant dans sa localité
et demande de l'aide pour avoir un forage et l'électricité",5000,5500,6000,25000,12000,49,57.5,3
9550,1,14-12-2017 18:52:33,Poular,49008X2221D,1963,54,M,GN06,Labe,GN0605,Tougue,GIN060506,Kolet,M,Secondaire,15,5,Profession liberale,Non,Case,Paille,Latrineapuit,Puit ordinaire,7,3,0,2,2,7,3,1,42,Acceptable,Marche/Boutique,3,3,4,3,4,26,Phase 3,5000,6500,25000,12000,30000,1/semaine,1/semaine,"les prix des aliments varient en fonction des periodes dans les marchés hebdomadaires.
",5000,6500,25000,30000,12000,26,42,3
9551,8,14-12-2017 18:50:52,Francais,49030V8221D,1940,77,M,GN01,Boke,GN0102,Boke,GIN010202,Boke Centre,M,Secondaire,15,5,Profession liberale,Non,Maison en dur,Tole,Latrineabeton,Robinet,7,0,0,5,0,0,7,0,37.5,Acceptable,Marche/Boutique,0,5,0,2,3,19,Phase 2,5500,6500,12000,15000,25000,2/semaine,2/semaine,la population mange très bien et les prix sont abordables pour le moment,5500,6500,12000,25000,15000,19,37.5,3
9552,4,14-12-2017 18:47:46,Francais,53662I9421C,1970,47,F,GN08,N'Zerekore,GN0804,Macenta,GIN080404,Daro,F,Secondaire,5,3,Profession liberale,Non,Maison en banco,Tole,Latrineapuit,Robinet,7,2,0,1,2,0,7,0,29.5,Limite,Marche/Boutique,3,0,0,3,3,15,Phase 2,5500,6000,7500,10000,30000,3/semaine,1/semaine,la situation est très difficile a cause des fortes pluie qui ont detruis les champs,5500,6000,7500,30000,10000,15,29.5,2
9553,7,14-12-2017 18:42:48,Francais,88093W0321B,1967,50,F,GN04,Kankan,GN0402,Kerouane,GIN040207,Sibiribaro,M,Superieur,25,10,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Forage,7,2,5,2,0,0,7,7,55,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,7000,6000,6000,7000,27000,2/mois,7/semaine,dans ma localité les gens en majorité ne se nourrissent pas bien parce qu'ici nous vivons le jour au jour.,7000,6000,6000,27000,7000,0,55,3
9554,1,14-12-2017 18:40:18,Poular,94478B2221C,1963,54,M,GN06,Labe,GN0604,Mali,GIN060413,Yimbering,M,Secondaire,15,8,Sans emploi,Non,Maison en dur,Tole,Latrineapuit,Forage,7,7,0,7,1,7,7,0,74.5,Acceptable,Marche/Boutique,1,1,0,0,0,3,Phase 1,5500,6000,10000,10000,25000,1/mois,2/semaine,"lles prix sont trop chers au marché du a la cherté de la vie.
",5500,6000,10000,25000,10000,3,74.5,3
9555,5,14-12-2017 18:39:25,Francais,20633D8121A,1993,24,M,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,8,3,Personnel de sante,Oui,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,0,0,3,1,3,7,0,33.5,Limite,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,5000,40000,20000,37000,1/mois,1/mois,"la rareté des aliments se faits ressentir dans sa localité
 le prix des denrées alimentaire est très exorbitant",5500,5000,40000,37000,20000,0,33.5,2
9556,8,14-12-2017 18:31:09,Francais,03215J7221D,1989,28,M,GN01,Boke,GN0102,Boke,GIN010203,Dabiss,M,Secondaire,10,5,Fonctionnaire,Non,Maison en dur,Tole,Latrineabeton,Robinet,7,3,0,7,1,5,3,0,58.5,Acceptable,Marche/Boutique,0,2,2,3,3,18,Phase 2,5400,6500,12000,14000,25000,7/semaine,5/semaine,"les prix ont augmentés donc nous souffrons beaucoup et les denrées sont très rares 
",5400,6500,12000,25000,14000,18,58.5,3
9557,1,14-12-2017 18:30:13,Poular,45149Y2221C,1970,47,F,GN06,Labe,GN0601,Koubia,GIN060106,Pilimini,M,Superieur,10,8,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,1,0,7,1,7,7,1,57,Acceptable,Marche/Boutique,2,0,2,0,0,4,Phase 2,5500,6000,30000,10000,30000,3/semaine,3/semaine,les prix augmente du jour au lendemain dans les marché tout est chers.,5500,6000,30000,30000,10000,4,57,3
9558,5,14-12-2017 18:27:57,Francais,44732J8121C,1989,28,M,GN05,Kindia,GN0504,Kindia,GIN050408,Molota,M,Secondaire,6,3,Fonctionnaire,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,6,0,7,0,7,7,1,71,Acceptable,Marche/Boutique,5,0,0,0,0,5,Phase 2,5000,6000,15000,12500,27000,7/semaine,7/semaine,"la cherté de la vie dans leur localité 
",5000,6000,15000,27000,12500,5,71,3
9559,7,14-12-2017 18:25:45,Malinke,03185K9221C,1993,24,F,GN04,Kankan,GN0405,Siguiri,GIN040504,Kiniebakoura,M,Aucun,30,25,Agriculture,Non,Case,Paille,Latrineapuit,Puit ordinaire,7,3,1,7,3,7,7,7,72,Acceptable,Propre production/jardins,7,4,0,0,0,15,Phase 2,7000,6500,NA,18000,30000,4/semaine,2/semaine,"C'ette année nous avons et nous aurons des serieux problèmes car les récoltes n'ont pas été bonne , et nous sommes vraiment en manque d'eau potable ici surtout cette periode de sècheresse .",7000,6500,NA,30000,18000,15,72,3
9560,3,14-12-2017 18:22:46,Francais,60542Z9421C,1981,36,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Superieur,18,7,Sans emploi,Non,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,0,0,1,3,0,7,0,24.5,Limite,Marche/Boutique,2,0,1,0,0,3,Phase 1,5000,6000,7500,10000,30000,7/semaine,7/semaine,la situation est dure le prix des denrées augmentent chaque matin,5000,6000,7500,30000,10000,3,24.5,2
9561,5,14-12-2017 18:19:57,Soussou,77580V8121A,1980,37,M,GN05,Kindia,GN0502,Dubreka,GIN050203,Falessade,M,Secondaire,4,2,Autre: agent communautaire,Non,Maison en dur,Tole,Latrineapuit,Forage,7,0,0,7,1,5,1,1,49,Acceptable,Marche/Boutique,3,5,5,3,7,34,Phase 3,5500,5000,12000,14000,27000,1/semaine,1/semaine,"le prix des denrées alimentaire est très exorbitant dans sa localité
",5500,5000,12000,27000,14000,34,49,3
9562,8,14-12-2017 18:17:55,Poular,99908X5221B,1983,34,M,GN01,Boke,GN0104,Koundara,GIN010405,Sareboido,M,Secondaire,17,6,Profession liberale,Non,Case,Paille,Latrineapuit,Forage,7,4,0,2,3,0,4,4,41,Acceptable,Marche/Boutique,0,1,0,4,4,18,Phase 2,6000,5500,10000,12000,25000,7/semaine,5/semaine,la situation est très dure et manque nous manquons de moyens et de denrées alimentaires,6000,5500,10000,25000,12000,18,41,3
9563,7,14-12-2017 18:11:11,Malinke,84764J9221C,1970,47,F,GN04,Kankan,GN0405,Siguiri,GIN040507,Naboun,M,Secondaire,15,4,Agriculture,Non,Maison en banco,Tole,Latrineapuit,Forage,7,7,1,2,4,2,3,4,56.5,Acceptable,Propre production/jardins,0,7,0,7,0,35,Phase 3,7000,6000,8000,12000,25000,1/mois,2/semaine,"c'est vraiment difficile avec nous cette année tous les pères de familles sont inquiet car les recoltes n'ont pas fait fruit , et il n'ya pas d'eau potable chez nous",7000,6000,8000,25000,12000,35,56.5,3
9564,3,14-12-2017 18:10:15,Guerze,60570M9421C,1992,25,M,GN04,Kankan,GN0405,Siguiri,GIN040511,Siguiri Centre,M,Secondaire,11,3,Ouvrier,Oui,Maison en banco,Tole,Latrineabeton,Puit ameliore,7,2,0,7,0,0,7,0,51.5,Acceptable,Marche/Boutique,3,0,0,3,3,15,Phase 2,5000,5500,4500,8500,25000,7/semaine,7/semaine,La situation est dure car les denrées sont rare et chère sur le marrché,5000,5500,4500,25000,8500,15,51.5,3
9565,8,14-12-2017 18:03:53,Francais,42414M5221B,1973,44,M,GN01,Boke,GN0101,Boffa,GIN010108,Tougnifily,M,Secondaire,6,2,Personnel de sante,Non,Maison en dur,Tole,Latrineabeton,Forage,7,1,1,6,0,1,7,2,50.5,Acceptable,Marche/Boutique,3,2,0,0,0,7,Phase 2,5500,6500,12000,14000,25000,1/mois,1/mois,la population souffre parce que la vie est très chers et les prix ne sont pas abordables,5500,6500,12000,25000,14000,7,50.5,3
9566,5,14-12-2017 18:03:04,Francais,68606W6121D,1986,31,F,GN05,Kindia,GN0504,Kindia,GIN050404,Kindia centre,M,Superieur,9,2,Autre: enseignant,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,0,0,3,2,7,0,0,35,Limite,Marche/Boutique,1,0,0,0,0,1,Phase 1,5000,5500,15000,14000,24000,2/mois,7/semaine,"le prix des denrées alimentaire est très exorbitant dans sa localité
",5000,5500,15000,24000,14000,1,35,2
9567,7,14-12-2017 17:59:11,Malinke,81064V9221A,1980,37,M,GN04,Kankan,GN0401,Kankan,GIN040107,Koumban,M,Aucun,10,6,Agriculture,Non,Maison en banco,Tole,Latrineapuit,Puit ameliore,7,3,0,7,1,0,7,0,55.5,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,5500,5000,NA,10000,27000,1/mois,1/semaine,Cette année nos récoltes n'ont pas vraiment fait fruit car la pluie n'est pas venue suffisament et cela risque de nous créer des problèmes de nouriture à la longue,5500,5000,NA,27000,10000,0,55.5,3
9568,1,14-12-2017 17:51:51,Poular,80641P3221D,1960,57,M,GN06,Labe,GN0604,Mali,GIN060411,Telire,M,Secondaire,7,5,Profession liberale,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,7,0,2,3,0,2,7,50.5,Acceptable,Propre production/jardins,2,1,2,0,0,6,Phase 2,5500,6000,8000,10000,20000,4/semaine,3/semaine,"nous ne msangeons pas a notre fain à cause du manque de moyens ;et les prix  sont trop chers au marché.
",5500,6000,8000,20000,10000,6,50.5,3
9569,8,14-12-2017 17:48:59,Poular,12662X9121D,1996,21,M,GN07,Mamou,GN0703,Pita,GIN070311,Timbi madina,F,Aucun,10,7,Commercant,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,1,2,7,1,0,7,0,57.5,Acceptable,Marche/Boutique,0,0,0,2,0,6,Phase 2,5000,6000,15000,10000,30000,1/mois,1/mois,la vie est moins chère et nous mangeons à notre faim,5000,6000,15000,30000,10000,6,57.5,3
9570,3,14-12-2017 17:47:45,Francais,74408U4421C,1985,32,F,GN08,N'Zerekore,GN0803,Lola,GIN080307,Lola Centre,F,Secondaire,7,2,Profession liberale,Non,Maison en banco,Tole,Latrineapuit,Robinet,7,0,0,7,3,1,7,0,49.5,Acceptable,Marche/Boutique,2,2,3,3,3,21,Phase 3,5000,6000,7500,10000,30000,7/semaine,1/semaine,les temps sont dure parce que nous consommons ce que nous produisons,5000,6000,7500,30000,10000,21,49.5,3
9571,7,14-12-2017 17:40:51,Malinke,72539M7221C,1987,30,F,GN04,Kankan,GN0405,Siguiri,GIN040502,Doko,M,Aucun,25,15,Agriculture,Non,Maison en dur,Tole,Latrineabeton,Forage,7,2,4,7,3,0,6,0,70,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,7000,7000,7000,10000,35000,1/mois,3/semaine,Actuellement nous remercions Dieu tout va pour le mieux d'abord,7000,7000,7000,35000,10000,0,70,3
9572,8,14-12-2017 17:36:41,Poular,73762W9121B,1983,34,M,GN01,Boke,GN0102,Boke,GIN010208,Sangaredi,M,Primaire,9,6,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,0,0,4,1,7,7,3,43,Acceptable,Marche/Boutique,3,2,3,5,3,28,Phase 3,5500,6500,13000,15000,30000,2/semaine,7/semaine,la population souffre parce que nous n'avons pas assez de denrées alimentaires,5500,6500,13000,30000,15000,28,43,3
9573,3,14-12-2017 17:31:24,Francais,16846Z4421C,1990,27,F,GN08,N'Zerekore,GN0804,Macenta,GIN080408,Macenta centre,F,Superieur,4,3,Sans emploi,Non,Maison en dur,Tole,Toiletteavecchasse,Forage,7,1,0,7,2,4,4,2,54,Acceptable,Marche/Boutique,0,0,1,0,0,1,Phase 1,5500,6000,7500,9000,30000,7/semaine,7/semaine,La situation est dure car le prix des denrées sont chères au marché,5500,6000,7500,30000,9000,1,54,3
9574,1,14-12-2017 17:30:19,Francais,10861T3221C,1993,24,M,GN06,Labe,GN0601,Koubia,GIN060103,Koubia centre,M,Aucun,8,2,Commercant,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,2,0,2,1,7,3,3,39,Acceptable,Marche/Boutique,1,0,0,0,0,1,Phase 1,5000,6000,10000,12000,25000,1/mois,3/semaine,"la recolte n'a pas ete bonne cette anneé a cause de la rareté  des pluies  ;par conseqent  les prix sont chers au marché
",5000,6000,10000,25000,12000,1,39,3
9575,5,14-12-2017 17:29:27,Francais,81719D5121D,1980,37,M,GN05,Kindia,GN0504,Kindia,GIN050404,Kindia centre,M,Superieur,7,4,Agriculture,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,1,0,7,1,7,7,3,58,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5000,5000,15000,14000,24000,1/mois,7/semaine,"les prix des denrées sont très exorbitant dans sa localité, difficultés sanitaires
",5000,5000,15000,24000,14000,0,58,3
9576,8,14-12-2017 17:22:31,Poular,97309D9121C,1986,31,M,GN01,Boke,GN0102,Boke,GIN010202,Boke Centre,M,Secondaire,12,5,Sans emploi,Non,Maison en dur,Tole,Latrineapuit,Forage,7,2,0,6,3,0,1,0,47.5,Acceptable,Marche/Boutique,3,1,2,3,2,18,Phase 2,5500,6500,12000,14000,30000,7/semaine,7/semaine,tout est chère actuellement parce que les récoltes ne sont pas bonnes et y'a un manque de moyen qui s'impose,5500,6500,12000,30000,14000,18,47.5,3
9577,1,14-12-2017 17:19:18,Poular,02813Q3221D,1972,45,M,GN06,Labe,GN0602,Labe,GIN060213,Tountouroun,M,Primaire,6,4,Profession liberale,Non,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,2,0,3,2,7,7,0,44.5,Acceptable,Marche/Boutique,0,3,3,0,0,9,Phase 2,5500,6000,5000,10000,30000,3/semaine,3/semaine,les prix des denrées sont trop chers au marché.,5500,6000,5000,30000,10000,9,44.5,3
9578,3,14-12-2017 17:16:40,Francais,50633D3421D,1989,28,M,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,5,1,Fonctionnaire,Non,Maison en dur,Tole,Latrineabeton,Forage,7,7,0,7,0,7,7,0,73.5,Acceptable,Marche/Boutique,2,0,0,0,0,2,Phase 1,5500,6000,8000,10000,30000,1/mois,1/mois,LA SITUATION EST DURE PARCE QUE YA  LES DENREES MAIS YA PAS D'ARGENT,5500,6000,8000,30000,10000,2,73.5,3
9579,5,14-12-2017 17:15:46,Soussou,48578D4121D,1996,21,M,GN05,Kindia,GN0502,Dubreka,GIN050204,Khorira,M,Primaire,12,5,Agriculture,Oui,Maison en banco,Tole,Latrineapuit,Robinet,7,1,0,7,0,1,7,7,53,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,5000,15000,12000,27000,7/semaine,7/semaine,les aliments sont très coûteux et les prix sont  instables,5500,5000,15000,27000,12000,0,53,3
